timestamp_press,timestamp_release,key_code,key_char,hold_time,latency
1748796022165226,1748796022228750,'?',?,63.52,159.41
1748796023453217,1748796023534312,'d',d,81.09,1224.47
1748796023649505,1748796023718397,'t',t,68.89,115.19
1748796023977053,1748796024026825,'n',n,49.77,258.66
1748796024066109,1748796024133294,'t',t,67.18,39.28
1748796024188048,1748796024252924,'h',h,64.88,54.75
1748796024662423,1748796024756795,'t',t,94.37,409.5
1748796024894067,1748796024979618,'l',l,85.55,137.27
1748796025063412,1748796025146222,'d',d,82.81,83.79
1748796025236438,1748796025316821,'f',f,80.38,90.22
1748796026274227,1748796026354000,'p',p,79.77,957.41
1748796026356306,1748796026427627,'f',f,71.32,2.31
1748796026516923,1748796026594045,'v',v,77.12,89.3
1748796026698761,1748796026770325,'t',t,71.56,104.72
1748796026818139,1748796026898036,'n',n,79.9,47.81
1748796026981769,1748796027072504,'y',y,90.73,83.73
1748796027121384,1748796027191044,'j',j,69.66,48.88
1748796027570537,1748796027649034,'r',r,78.5,379.49
1748796027668298,1748796027720081,'j',j,51.78,19.26
1748796027805450,1748796027897517,'k',k,92.07,85.37
1748796027956002,1748796028027067,'s',s,71.06,58.48
1748796028241674,1748796028300955,'i',i,59.28,214.61
1748796028371341,1748796028429969,'t',t,58.63,70.39
1748796028545957,1748796028623456,'n',n,77.5,115.99
1748796028846181,1748796028915297,'n',n,69.12,222.72
1748796028990942,1748796029063565,'h',h,72.62,75.65
1748796029073252,1748796029149414,'f',f,76.16,9.69
1748796029276977,1748796029361666,'d',d,84.69,127.56
1748796029450965,1748796029539152,'e',e,88.19,89.3
1748796029718018,1748796029791655,'?',?,73.64,178.87
1748796030359281,1748796030429053,'g',g,69.77,567.63
1748796030445618,1748796030519634,'n',n,74.02,16.56
1748796030584674,1748796030664154,'b',b,79.48,65.04
1748796030826953,1748796030932887,'w',w,105.93,162.8
1748796031051810,1748796031138944,'s',s,87.13,118.92
1748796031373924,1748796031455957,'e',e,82.03,234.98
1748796031577015,1748796031640949,'v',v,63.93,121.06
1748796031663661,1748796031734886,'j',j,71.23,22.71
1748796031802831,1748796031898057,'k',k,95.23,67.95
1748796032110423,1748796032156843,'r',r,46.42,212.37
1748796032260123,1748796032342058,'f',f,81.93,103.28
1748796032444062,1748796032536246,'.',.,92.18,102.0
1748796032654816,1748796032741482,'n',n,86.67,118.57
1748796033009535,1748796033078966,'/',/,69.43,268.05
1748796034314909,1748796034395802,"'""'","""",80.89,1235.94
1748796034572069,1748796034653828,'n',n,81.76,176.27
1748796034666168,1748796034739982,'j',j,73.81,12.34
1748796034922275,1748796035007524,'j',j,85.25,182.29
1748796035217655,1748796035320785,'o',o,103.13,210.13
1748796035382184,1748796035457929,'e',e,75.74,61.4
1748796035461552,1748796035544786,'o',o,83.23,3.62
1748796035677411,1748796035744723,'t',t,67.31,132.62
1748796035992424,1748796036087206,'y',y,94.78,247.7
1748796036138507,1748796036197502,'b',b,59.0,51.3
1748796036236242,1748796036306286,'t',t,70.04,38.74
1748796036934146,1748796037015799,"','",",",81.65,627.86
1748796037024813,1748796037096641,'s',s,71.83,9.01
1748796037145619,1748796037198070,'k',k,52.45,48.98
1748796037261051,1748796037347856,'j',j,86.81,62.98
1748796037522161,1748796037615748,'c',c,93.59,174.3
1748796037603668,1748796037668845,'n',n,65.18,-12.08
1748796037739124,1748796037826568,'h',h,87.44,70.28
1748796037849083,1748796037923730,'f',f,74.65,22.52
1748796038006388,1748796038050315,'y',y,43.93,82.66
1748796038126000,1748796038202241,'y',y,76.24,75.69
1748796038210460,1748796038317182,'s',s,106.72,8.22
1748796038433719,1748796038508353,'v',v,74.63,116.54
1748796038666763,1748796038748736,'?',?,81.97,158.41
1748796039069100,1748796039129643,'g',g,60.54,320.36
1748796039156498,1748796039215896,'j',j,59.4,26.85
1748796039277548,1748796039369529,'x',x,91.98,61.65
1748796039342279,1748796039409206,'n',n,66.93,-27.25
1748796039472344,1748796039561392,'b',b,89.05,63.14
1748796039902219,1748796039986936,'v',v,84.72,340.83
1748796040101674,1748796040175529,'b',b,73.85,114.74
1748796040328892,1748796040406773,'c',c,77.88,153.36
1748796040420340,1748796040476570,'n',n,56.23,13.57
1748796040548239,1748796040640573,'b',b,92.33,71.67
1748796040728207,1748796040819905,'x',x,91.7,87.63
1748796040860269,1748796040950218,'t',t,89.95,40.36
1748796041066736,1748796041149432,'c',c,82.7,116.52
1748796041255549,1748796041328683,'r',r,73.13,106.12
1748796041360670,1748796041425355,'b',b,64.69,31.99
1748796041496194,1748796041569681,'v',v,73.49,70.84
1748796041861649,1748796041917697,'?',?,56.05,291.97
1748796042143116,1748796042237679,'y',y,94.56,225.42
1748796042277924,1748796042328054,'j',j,50.13,40.25
1748796042559042,1748796042633082,'y',y,74.04,230.99
1748796043046754,1748796043109837,'t',t,63.08,413.67
1748796043145892,1748796043210397,'u',u,64.51,36.05
1748796043292726,1748796043375414,'j',j,82.69,82.33
1748796043528846,1748796043599616,'y',y,70.77,153.43
1748796043678932,1748796043788842,'t',t,109.91,79.32
1748796043930324,1748796044014918,'y',y,84.59,141.48
1748796044135752,1748796044210959,'f',f,75.21,120.83
1748796044319149,1748796044431488,'g',g,112.34,108.19
1748796044404589,1748796044494017,'e',e,89.43,-26.9
1748796044552827,1748796044611365,'u',u,58.54,58.81
1748796044671157,1748796044746900,'f',f,75.74,59.79
1748796044778824,1748796044868208,'k',k,89.38,31.92
1748796044943984,1748796045011755,'j',j,67.77,75.78
1748796045346135,1748796045446631,'-',-,100.5,334.38
1748796046101116,1748796046174873,'y',y,73.76,654.48
1748796046291370,1748796046355826,'f',f,64.46,116.5
1748796046396074,1748796046473149,'j',j,77.08,40.25
1748796046563603,1748796046637267,"','",",",73.66,90.45
1748796046746775,1748796046806364,'j',j,59.59,109.51
1748796046874171,1748796046942308,'h',h,68.14,67.81
1748796047009725,1748796047083094,'j',j,73.37,67.42
1748796047167959,1748796047247033,'n',n,79.07,84.87
1748796047517394,1748796047577364,'?',?,59.97,270.36
1748796048873437,1748796049023134,'d',d,149.7,1296.07
1748796048977877,1748796049088498,'s',s,110.62,-45.26
1748796049313737,1748796049371735,'p',p,58.0,225.24
1748796049579342,1748796049654940,'d',d,75.6,207.61
1748796049760993,1748796049844589,'f',f,83.6,106.05
1748796049874344,1748796049938081,'k',k,63.74,29.76
1748796050008655,1748796050109125,'j',j,100.47,70.57
1748796050333007,1748796050381275,'b',b,48.27,223.88
1748796050525629,1748796050592725,'y',y,67.1,144.35
1748796050632651,1748796050723806,'n',n,91.15,39.93
1748796050725134,1748796050784390,'t',t,59.26,1.33
1748796050899559,1748796050979532,'h',h,79.97,115.17
1748796051024643,1748796051097399,'t',t,72.76,45.11
1748796051235381,1748796051328892,'c',c,93.51,137.98
1748796051569063,1748796051634192,'/',/,65.13,240.17
1748796041255549,1748796052703272,'r',r,11447.72,-10378.64
1748796052722024,1748796052775479,'j',j,53.45,18.75
1748796052827708,1748796052914708,'u',u,87.0,52.23
1748796053016740,1748796053083431,'l',l,66.69,102.03
1748796053095136,1748796053185492,'f',f,90.36,11.7
1748796053337569,1748796053429260,'j',j,91.69,152.08
1748796053466731,1748796053546127,'y',y,79.4,37.47
1748796054769918,1748796054846367,'l',l,76.45,1223.79
1748796054952008,1748796055015652,'j',j,63.64,105.64
1748796055129193,1748796055194184,"','",",",64.99,113.54
1748796055315736,1748796055368602,'h',h,52.87,121.55
1748796055422247,1748796055502462,'f',f,80.21,53.65
1748796055483767,1748796055580403,'k',k,96.64,-18.69
1748796055610808,1748796055732529,'c',c,121.72,30.4
1748796055706416,1748796055815113,'z',z,108.7,-26.11
1748796055996955,1748796056080204,'l',l,83.25,181.84
1748796056167328,1748796056243257,'j',j,75.93,87.12
1748796056680483,1748796056743084,'u',u,62.6,437.23
1748796056831565,1748796056901361,'j',j,69.8,88.48
1748796056956767,1748796057009926,'h',h,53.16,55.41
1748796057093392,1748796057146459,'j',j,53.07,83.47
1748796057246711,1748796057315497,'l',l,68.79,100.25
1748796057350164,1748796057432335,'r',r,82.17,34.67
1748796057508178,1748796057592865,'f',f,84.69,75.84
1748796057732535,1748796057782391,'>',>,49.86,139.67
1748796051569063,1748796058994696,'/',/,7425.63,-6213.33
1748796061122116,1748796061165368,'n',n,43.25,2127.42
1748796061252064,1748796061317341,'j',j,65.28,86.7
1748796061424498,1748796061491287,'g',g,66.79,107.16
1748796061560262,1748796061646615,'t',t,86.35,68.98
1748796061652423,1748796061718449,'h',h,66.03,5.81
1748796061793227,1748796061913481,'d',d,120.25,74.78
1748796061878475,1748796061989053,'s',s,110.58,-35.01
1748796062100890,1748796062158850,'v',v,57.96,111.84
1748796063211174,1748796063305501,'l',l,94.33,1052.32
1748796063335704,1748796063412340,'t',t,76.64,30.2
1748796063435700,1748796063511081,'k',k,75.38,23.36
1748796063584816,1748796063677830,'j',j,93.01,73.73
1748796063783055,1748796063866040,'v',v,82.98,105.23
1748796064134884,1748796064195548,'j',j,60.66,268.84
1748796064288327,1748796064381017,'n',n,92.69,92.78
1748796064866776,1748796064947600,'g',g,80.82,485.76
1748796064961048,1748796065026992,'h',h,65.94,13.45
1748796065065583,1748796065142605,'f',f,77.02,38.59
1748796065230468,1748796065336735,'d',d,106.27,87.86
1748796065468832,1748796065530072,'b',b,61.24,132.1
1748796065599178,1748796065674445,'k',k,75.27,69.11
1748796065726955,1748796065838941,'c',c,111.99,52.51
1748796065807991,1748796065925608,'z',z,117.62,-30.95
1748796066248955,1748796066339986,'d',d,91.03,323.35
1748796066720463,1748796066782937,'y',y,62.47,380.48
1748796066930949,1748796067023107,'f',f,92.16,148.01
1748796067275563,1748796067348410,'g',g,72.85,252.46
1748796067517746,1748796067588563,'k',k,70.82,169.34
1748796067643154,1748796067742789,'j',j,99.64,54.59
1748796068056179,1748796068154629,'o',o,98.45,313.39
1748796068208404,1748796068285317,'f',f,76.91,53.77
1748796068333751,1748796068412996,'l',l,79.25,48.43
1748796068518175,1748796068601407,'m',m,83.23,105.18
1748796068862517,1748796068919036,'/',/,56.52,261.11
1748796069614092,1748796069674269,'N',N,60.18,695.06
1748796069788332,1748796069890817,'f',f,102.48,114.06
1748796070003345,1748796070090650,'v',v,87.31,112.53
1748796070416982,1748796070499430,'c',c,82.45,326.33
1748796070623717,1748796070683385,'b',b,59.67,124.29
1748796070706928,1748796070788426,'l',l,81.5,23.54
1748796070815493,1748796070883052,'t',t,67.56,27.07
1748796070894260,1748796070982485,'k',k,88.23,11.21
1748796070997147,1748796071084178,'f',f,87.03,14.66
1748796071743541,1748796071803294,'g',g,59.75,659.36
1748796071823907,1748796071882696,'j',j,58.79,20.61
1748796072259530,1748796072345092,';',;,85.56,376.83
1748796072384239,1748796072455587,'b',b,71.35,39.15
1748796072485342,1748796072550213,'k',k,64.87,29.76
1748796072608791,1748796072692464,'f',f,83.67,58.58
1748796072791205,1748796072886617,'z',z,95.41,98.74
1748796074658713,1748796074744696,';',;,85.98,1772.1
1748796074811167,1748796074875916,'t',t,64.75,66.47
1748796074962446,1748796075056883,'y',y,94.44,86.53
1748796075187169,1748796075268142,'o',o,80.97,130.29
1748796075294676,1748796075390986,'b',b,96.31,26.53
1748796075463428,1748796075536841,'y',y,73.41,72.44
1748796075583984,1748796075666055,'f',f,82.07,47.14
1748796075842264,1748796075918618,'c',c,76.35,176.21
1748796076103161,1748796076164608,'z',z,61.45,184.54
1748796076281061,1748796076339722,'h',h,58.66,116.45
1748796076397555,1748796076462568,'r',r,65.01,57.83
1748796076512490,1748796076586988,'b',b,74.5,49.92
1748796076753955,1748796076807063,'v',v,53.11,166.97
1748796076906816,1748796076984087,'b',b,77.27,99.75
1748796077265130,1748796077345852,'u',u,80.72,281.04
1748796077461663,1748796077538739,'k',k,77.08,115.81
1748796077546980,1748796077615924,'f',f,68.94,8.24
1748796077749814,1748796077827136,'p',p,77.32,133.89
1748796077889464,1748796077949991,'f',f,60.53,62.33
1748796078099378,1748796078153680,'v',v,54.3,149.39
1748796078250237,1748796078337120,'b',b,86.88,96.56
1748796090767723,1748796090831204,'/',/,63.48,12430.6
1748796075463428,1748796091594021,'y',y,16130.59,-15367.78
1748796091633079,1748796091714515,'f',f,81.44,39.06
1748796092821537,1748796092885571,'J',J,64.03,1107.02
1748796093017147,1748796093087383,'y',y,70.24,131.58
1748796093149389,1748796093231124,'f',f,81.73,62.01
1748796093547535,1748796093635383,'c',c,87.85,316.41
1748796093750310,1748796093818582,'v',v,68.27,114.93
1748796095143913,1748796095210451,'j',j,66.54,1325.33
1748796095323509,1748796095391788,'n',n,68.28,113.06
1748796095457314,1748796095543303,'h',h,85.99,65.53
1748796095596035,1748796095674269,'t',t,78.23,52.73
1748796095663145,1748796095748403,'k',k,85.26,-11.12
1748796095814498,1748796095906165,'f',f,91.67,66.09
1748796095993225,1748796096098631,'y',y,105.41,87.06
1748796096662240,1748796096744949,'f',f,82.71,563.61
1748796096894164,1748796096994985,'y',y,100.82,149.21
1748796097134745,1748796097204254,'t',t,69.51,139.76
1748796097264623,1748796097317535,'u',u,52.91,60.37
1748796097424409,1748796097486383,'j',j,61.97,106.87
1748796097803784,1748796097888827,'d',d,85.04,317.4
1748796097922611,1748796097983382,'y',y,60.77,33.78
1748796098044974,1748796098118639,'b',b,73.66,61.59
1748796098233907,1748796098301855,'v',v,67.95,115.27
1748796098390310,1748796098479458,'f',f,89.15,88.45
1748796098480498,1748796098535392,'n',n,54.89,1.04
1748796098590031,1748796098654556,'t',t,64.53,54.64
1748796098657974,1748796098707793,'k',k,49.82,3.42
1748796098788390,1748796098875316,'m',m,86.93,80.6
1748796098888404,1748796098955786,'y',y,67.38,13.09
1748796099004170,1748796099075498,'j',j,71.33,48.38
1748796099365029,1748796099433756,'b',b,68.73,289.53
1748796099708990,1748796099752497,'c',c,43.51,275.23
1748796099853474,1748796099917915,'r',r,64.44,100.98
1748796100010063,1748796100112112,'f',f,102.05,92.15
1748796100375688,1748796100450667,'p',p,74.98,263.58
1748796100496759,1748796100554757,'f',f,58.0,46.09
1748796100600614,1748796100681257,'k',k,80.64,45.86
1748796100684836,1748796100770021,'f',f,85.18,3.58
1748796101100239,1748796101181140,'^',^,80.9,330.22
1748796098480498,1748796102123515,'n',n,3643.02,-2700.64
1748796102423717,1748796102473571,'s',s,49.85,300.2
1748796102678247,1748796102754752,'g',g,76.51,204.68
1748796102791694,1748796102866621,'h',h,74.93,36.94
1748796102871675,1748796102959532,'b',b,87.86,5.05
1748796102996323,1748796103067719,'i',i,71.4,36.79
1748796103121238,1748796103192153,'t',t,70.91,53.52
1748796103217230,1748796103306557,'k',k,89.33,25.08
1748796103935448,1748796104003000,'y',y,67.55,628.89
1748796104084303,1748796104170465,'t',t,86.16,81.3
1748796104308922,1748796104391093,'g',g,82.17,138.46
1748796104376097,1748796104442623,'h',h,66.53,-15.0
1748796104521764,1748796104602664,'j',j,80.9,79.14
1748796104608706,1748796104681368,'c',c,72.66,6.04
1748796104692841,1748796104774503,'n',n,81.66,11.47
1748796104831098,1748796104917761,'j',j,86.66,56.59
1748796105036839,1748796105118363,'n',n,81.52,119.08
1748796105144149,1748796105208096,'f',f,63.95,25.79
1748796105284875,1748796105361160,'r',r,76.28,76.78
1748796105538039,1748796105577124,'?',?,39.08,176.88
1748796105996757,1748796106063126,'e',e,66.37,419.63
1748796106221190,1748796106309762,'n',n,88.57,158.06
1748796106318513,1748796106394901,'t',t,76.39,8.75
1748796106427050,1748796106505846,"','",",",78.8,32.15
1748796106541547,1748796106628640,'z',z,87.09,35.7
1748796106762728,1748796106843191,'t',t,80.46,134.09
1748796106977949,1748796107049383,'c',c,71.43,134.76
1748796107051536,1748796107118307,'n',n,66.77,2.15
1748796107177052,1748796107279377,'m',m,102.32,58.74
1748796107586102,1748796107663131,'d',d,77.03,306.72
1748796107678351,1748796107740188,'j',j,61.84,15.22
1748796107803256,1748796107871585,'g',g,68.33,63.07
1748796107874972,1748796107932685,'h',h,57.71,3.39
1748796108005430,1748796108088177,'j',j,82.75,72.75
1748796108109579,1748796108179336,'c',c,69.76,21.4
1748796108459695,1748796108502127,'?',?,42.43,280.36
1748796108649394,1748796108738630,'y',y,89.24,147.27
1748796108837745,1748796108940028,'f',f,102.28,99.12
1748796109058058,1748796109137490,'r',r,79.43,118.03
1748796109139704,1748796109203208,'j',j,63.5,2.21
1748796109272671,1748796109348106,'n',n,75.43,69.46
1748796109412158,1748796109477265,'j',j,65.11,64.05
1748796109524779,1748796109617700,'h',h,92.92,47.51
1748796109621234,1748796109736714,'s',s,115.48,3.53
1748796109669586,1748796109772122,'q',q,102.54,-67.13
1748796110013683,1748796110105780,'n',n,92.1,241.56
1748796110119926,1748796110207534,'s',s,87.61,14.15
1748796110405963,1748796110501565,'[',[,95.6,198.43
1748796110610211,1748796110670444,'j',j,60.23,108.65
1748796110697040,1748796110804194,'x',x,107.15,26.6
1748796110866098,1748796110936839,'t',t,70.74,61.9
1748796111021056,1748796111067844,'i',i,46.79,84.22
1748796111162570,1748796111254499,'m',m,91.93,94.73
1748796111551540,1748796111623195,'y',y,71.65,297.04
1748796111734784,1748796111851223,'f',f,116.44,111.59
1748796111833323,1748796111929459,'q',q,96.14,-17.9
1748796111992897,1748796112075836,'n',n,82.94,63.44
1748796112278420,1748796112355527,'b',b,77.11,202.58
1748796112780207,1748796112844026,'j',j,63.82,424.68
1748796112926255,1748796113015529,'n',n,89.27,82.23
1748796113021497,1748796113115189,'d',d,93.69,5.97
1748796113212169,1748796113292688,'t',t,80.52,96.98
1748796113335896,1748796113401315,'n',n,65.42,43.21
1748796113681008,1748796113744632,'/',/,63.62,279.69
1748796114181448,1748796114214464,'J',J,33.02,436.82
1748796114351024,1748796114391919,'y',y,40.89,136.56
1748796115301653,1748796115394793,'e',e,93.14,909.73
1748796115408608,1748796115476701,'l',l,68.09,13.82
1748796115589816,1748796115664290,'b',b,74.47,113.12
1748796115758620,1748796115856698,'d',d,98.08,94.33
1748796115919452,1748796116000867,'b',b,81.42,62.75
1748796116027895,1748796116092044,'k',k,64.15,27.03
1748796116176229,1748796116329328,'c',c,153.1,84.18
1748796116285849,1748796116386417,'z',z,100.57,-43.48
1748796116720311,1748796116739371,'>',>,19.06,333.89
1748796116971070,1748796117028962,'g',g,57.89,231.7
1748796118378019,1748796118443210,'?',?,65.19,1349.06
1748796118662283,1748796118708076,'g',g,45.79,219.07
1748796118730765,1748796118791008,'j',j,60.24,22.69
1748796118859313,1748796118920021,'n',n,60.71,68.3
1748796118991367,1748796119073219,'j',j,81.85,71.35
1748796119077337,1748796119179243,'v',v,101.91,4.12
1748796119151064,1748796119215303,'e',e,64.24,-28.18
1748796119351751,1748796119445252,'x',x,93.5,136.45
1748796119410752,1748796119472099,'n',n,61.35,-34.5
1748796119536094,1748796119618182,'j',j,82.09,63.99
1748796119742805,1748796119840078,'l',l,97.27,124.62
1748796119844079,1748796119938394,'t',t,94.31,4.0
1748796119940827,1748796120016487,'q',q,75.66,2.43
1748796120136887,1748796120212163,'c',c,75.28,120.4
1748796120266362,1748796120327946,'n',n,61.58,54.2
1748796120370408,1748796120456757,'d',d,86.35,42.46
1748796120495451,1748796120571513,'b',b,76.06,38.69
1748796120782017,1748796120872384,'n',n,90.37,210.5
1748796120894658,1748796120986940,'t',t,92.28,22.27
1748796120988964,1748796121055818,'k',k,66.85,2.02
1748796121128401,1748796121218263,'m',m,89.86,72.58
1748796121201962,1748796121269818,'y',y,67.86,-16.3
1748796121320487,1748796121387476,'j',j,66.99,50.67
1748796122870990,1748796122938794,'i',i,67.8,1483.51
1748796122965195,1748796123031540,'t',t,66.34,26.4
1748796123032983,1748796123134031,'k',k,101.05,1.44
1748796123352242,1748796123456975,'c',c,104.73,218.21
1748796123890194,1748796123967379,'y',y,77.18,433.22
1748796124049183,1748796124132043,'t',t,82.86,81.8
1748796124241712,1748796124335953,'z',z,94.24,109.67
1748796124455046,1748796124526061,'d',d,71.02,119.09
1748796124867725,1748796124932482,'c',c,64.76,341.66
1748796125043543,1748796125116922,'y',y,73.38,111.06
1748796125154699,1748796125248445,'s',s,93.75,37.78
1748796125358451,1748796125427530,'v',v,69.08,110.01
1748796125531772,1748796125630881,'b',b,99.11,104.24
1748796125804988,1748796125897072,'j',j,92.08,174.11
1748796126056684,1748796126129236,'o',o,72.55,159.61
1748796126209563,1748796126281387,'e',e,71.82,80.33
1748796126324355,1748796126409355,'o',o,85.0,42.97
1748796126531214,1748796126612619,'t',t,81.41,121.86
1748796126718086,1748796126802650,'y',y,84.56,105.47
1748796126843935,1748796126915728,'b',b,71.79,41.29
1748796126952431,1748796127035341,'z',z,82.91,36.7
1748796127155697,1748796127231341,'v',v,75.64,120.36
1748796127307792,1748796127400168,'b',b,92.38,76.45
1748796127597161,1748796127671255,'?',?,74.09,196.99
1748796128519590,1748796128589372,'x',x,69.78,848.33
1748796128591467,1748796128652333,'n',n,60.87,2.09
1748796128729066,1748796128788809,'j',j,59.74,76.73
1748796129106259,1748796129180291,'[',[,74.03,317.45
1748796129360686,1748796129430364,'j',j,69.68,180.4
1748796129518513,1748796129605139,'x',x,86.63,88.15
1748796129652776,1748796129758855,'t',t,106.08,47.64
1748796129794364,1748796129864412,'n',n,70.05,35.51
1748796130701294,1748796130768680,'g',g,67.39,836.88
1748796130808464,1748796130872226,'j',j,63.76,39.78
1748796130894474,1748796130972440,'y',y,77.97,22.25
1748796131057558,1748796131170034,'z',z,112.48,85.12
1748796131159072,1748796131230447,'n',n,71.38,-10.96
1748796131292789,1748796131389955,'m',m,97.17,62.34
1748796131581911,1748796131639695,'x',x,57.78,191.96
1748796131641713,1748796131694476,'n',n,52.76,2.02
1748796131763318,1748796131845958,'j',j,82.64,68.84
1748796132407082,1748796132488921,'-',-,81.84,561.12
1748796132567818,1748796132636599,'n',n,68.78,78.9
1748796132669884,1748796132740161,'j',j,70.28,33.28
1748796133018018,1748796133083050,'d',d,65.03,277.86
1748796133178629,1748796133252773,'f',f,74.14,95.58
1748796133312846,1748796133391666,';',;,78.82,60.07
1748796133459559,1748796133524304,'y',y,64.74,67.89
1748796133553208,1748796133611064,'j',j,57.86,28.9
1748796133644582,1748796133729915,'t',t,85.33,33.52
1748796133929059,1748796133999000,'j',j,69.94,199.14
1748796134248945,1748796134319619,'c',c,70.67,249.94
1748796134437983,1748796134495330,'t',t,57.35,118.36
1748796134543074,1748796134617206,"','",",",74.13,47.74
1748796134621578,1748796134694130,'t',t,72.55,4.37
1748796133312846,1748796136037392,';',;,2724.55,-1381.28
1748796136128333,1748796136207453,'t',t,79.12,90.94
1748796136307277,1748796136378910,'y',y,71.63,99.82
1748796136634923,1748796136722741,'o',o,87.82,256.01
1748796136744166,1748796136817634,'b',b,73.47,21.43
1748796136887718,1748796136954559,'y',y,66.84,70.08
1748796137019076,1748796137089282,'f',f,70.21,64.52
1748796137257171,1748796137329683,'g',g,72.51,167.89
1748796137346887,1748796137405593,'j',j,58.71,17.2
1748796137818028,1748796137886328,'p',p,68.3,412.44
1748796137949617,1748796138029071,'d',d,79.45,63.29
1748796138135875,1748796138224363,'f',f,88.49,106.8
1748796138621366,1748796138690571,'k',k,69.21,397.0
1748796138743097,1748796138812522,'f',f,69.42,52.53
1748796139126754,1748796139209856,'t',t,83.1,314.23
1748796139242129,1748796139297773,'u',u,55.64,32.27
1748796139376585,1748796139478393,'j',j,101.81,78.81
1748796139659560,1748796139734370,'c',c,74.81,181.17
1748796139823555,1748796139897583,'t',t,74.03,89.18
1748796140021479,1748796140085658,'c',c,64.18,123.9
1748796140087934,1748796140134628,'n',n,46.69,2.28
1748796140217999,1748796140291075,'m',m,73.08,83.37
1748796140476617,1748796140547237,'h',h,70.62,185.54
1748796140595906,1748796140679778,'z',z,83.87,48.67
1748796140730963,1748796140793066,'l',l,62.1,51.19
1748796140898290,1748796140958453,'j',j,60.16,105.22
1748796141011915,1748796141088837,'v',v,76.92,53.46
1748796141402348,1748796141478850,'b',b,76.5,313.51
1748796142285742,1748796142353603,'y',y,67.86,806.89
1748796142368492,1748796142432762,'f',f,64.27,14.89
1748796142507954,1748796142617939,'x',x,109.98,75.19
1748796142569380,1748796142673982,'f',f,104.6,-48.56
1748796142711951,1748796142776632,'k',k,64.68,37.97
1748796142788145,1748796142888656,'f',f,100.51,11.51
1748796143638383,1748796143688568,'h',h,50.19,749.73
1748796143796187,1748796143859943,'f',f,63.76,107.62
1748796144356047,1748796144426917,'c',c,70.87,496.1
1748796144508326,1748796144602017,'c',c,93.69,81.41
1748796144730478,1748796144773509,'r',r,43.03,128.46
1748796144871927,1748796144936700,'f',f,64.77,98.42
1748796145051358,1748796145116019,'p',p,64.66,114.66
1748796145137077,1748796145236182,'s',s,99.1,21.06
1748796145223961,1748796145311950,'d',d,87.99,-12.22
1748796145404245,1748796145491959,'f',f,87.71,92.3
1748796145510142,1748796145566369,'n',n,56.23,18.18
1748796145634081,1748796145725255,'m',m,91.17,67.71
1748796145862973,1748796145929235,'b',b,66.26,137.72
1748796146025786,1748796146118098,'c',c,92.31,96.55
1748796146178501,1748796146246014,'n',n,67.51,60.4
1748796146322954,1748796146379192,'j',j,56.24,76.94
1748796146439515,1748796146526276,'h',h,86.76,60.32
1748796146548682,1748796146595266,'b',b,46.58,22.41
1748796146692268,1748796146780112,'b',b,87.84,97.0
1748796147003202,1748796147061602,'/',/,58.4,223.09
1748796147424897,1748796147495079,"'""'","""",70.18,363.3
1748796147662213,1748796147742684,'n',n,80.47,167.13
1748796147787117,1748796147844015,'j',j,56.9,44.43
1748796147959923,1748796147995387,'v',v,35.46,115.91
1748796148445198,1748796148456685,'b',b,11.49,449.81
1748796148890642,1748796148959913,'b',b,69.27,433.96
1748796149546692,1748796149598232,'b',b,51.54,586.78
1748796150476609,1748796150546687,'b',b,70.08,878.38
1748796150909159,1748796150975782,'b',b,66.62,362.47
1748796151123918,1748796151184090,'c',c,60.17,148.14
1748796151223972,1748796151279578,'n',n,55.61,39.88
1748796151461329,1748796151538499,'h',h,77.17,181.75
1748796151981050,1748796152051017,'j',j,69.97,442.55
1748796152122236,1748796152208564,'h',h,86.33,71.22
1748796152243590,1748796152281790,'b',b,38.2,35.03
1748796152384260,1748796152444304,'b',b,60.04,102.47
1748796153013387,1748796153072241,"','",",",58.85,569.08
1748796153125569,1748796153219778,'s',s,94.21,53.33
1748796153202314,1748796153276538,'k',k,74.22,-17.46
1748796153366414,1748796153444583,'b',b,78.17,89.88
1748796153730342,1748796153808395,'j',j,78.05,285.76
1748796154058506,1748796154120604,'k',k,62.1,250.11
1748796154311773,1748796154364460,'.',.,52.69,191.17
1748796154797894,1748796154855850,'l',l,57.96,433.43
1748796155021139,1748796155100896,'z',z,79.76,165.29
1748796155156282,1748796155229776,'[',[,73.49,55.39
1748796155448276,1748796155524850,'?',?,76.57,218.5
1748796156615868,1748796156704673,'r',r,88.8,1091.02
1748796156724321,1748796156790242,'j',j,65.92,19.65
1748796156876514,1748796156971935,'n',n,95.42,86.27
1748796157064305,1748796157138450,'j',j,74.14,92.37
1748796157190568,1748796157290927,'h',h,100.36,52.12
1748796157302474,1748796157420352,'s',s,117.88,11.55
1748796157434410,1748796157532297,'t',t,97.89,14.06
1748796158120127,1748796158191359,'b',b,71.23,587.83
1748796158234378,1748796158305247,'c',c,70.87,43.02
1748796158422318,1748796158488909,'r',r,66.59,117.07
1748796158587240,1748796158675925,'f',f,88.69,98.33
1748796158832054,1748796158899779,'k',k,67.72,156.13
1748796158961416,1748796159053104,'b',b,91.69,61.64
1748796159299630,1748796159355916,'c',c,56.29,246.53
1748796159456557,1748796159537474,'d',d,80.92,100.64
1748796159574860,1748796159636415,'j',j,61.55,37.39
1748796159673319,1748796159754512,'t',t,81.19,36.9
