timestamp_press,timestamp_release,key_code,key_char,hold_time,latency
1748765784562838,1748765784647938,'о',о,85.1,21.73
1748765784771973,1748765784921455,'в',в,149.48,124.04
1748765784902401,1748765785049157,'ы',ы,146.76,-19.05
1748765785165348,1748765785223997,'х',х,58.65,116.19
1748765785743062,1748765785844870,'п',п,101.81,519.06
1748765785874458,1748765785940628,'о',о,66.17,29.59
1748765786045006,1748765786112197,'с',с,67.19,104.38
1748765786273399,1748765786354588,'и',и,81.19,161.2
1748765786490907,1748765786597769,'д',д,106.86,136.32
1748765786644162,1748765786718773,'е',е,74.61,46.39
1748765786736306,1748765786809743,'л',л,73.44,17.53
1748765786927196,1748765787002299,'о',о,75.1,117.45
1748765787069613,1748765787173262,'к',к,103.65,67.31
1748765988740427,1748765988857797,'К',К,117.37,201567.17
1748765989013923,1748765989059829,'о',о,45.91,156.13
1748765989153226,1748765989210551,'р',р,57.33,93.4
1748765989285211,1748765989386371,'о',о,101.16,74.66
1748765989548744,1748765989624684,'е',е,75.94,162.37
1748765990128936,1748765990287317,'ч',ч,158.38,504.25
1748765990300320,1748765990402201,'е',е,101.88,13.0
1748765990944761,1748765991015777,'м',м,71.02,542.56
1748765991059787,1748765991125321,'н',н,65.53,44.01
1748765991738118,1748765991832931,'е',е,94.81,612.8
1748765991954311,1748765992074075,'н',н,119.76,121.38
1748765992116031,1748765992213467,'у',у,97.44,41.96
1748765992483886,1748765992608532,'ж',ж,124.65,270.42
1748765992610610,1748765992693602,'н',н,82.99,2.08
1748765992729311,1748765992812443,'о',о,83.13,35.71
1748765993055610,1748765993120984,'с',с,65.37,243.17
1748765993230462,1748765993320273,'е',е,89.81,109.48
1748765993308023,1748765993414138,'й',й,106.12,-12.25
1748765993573095,1748765993698116,'ч',ч,125.02,158.96
1748765993688114,1748765993785983,'а',а,97.87,-10.0
1748765993898941,1748765993976328,'с',с,77.39,112.96
1748765994354374,1748765994443443,'з',з,89.07,378.05
1748765994481749,1748765994553784,'а',а,72.04,38.31
1748765994677920,1748765994737933,'п',п,60.01,124.14
1748765994782642,1748765994840733,'о',о,58.09,44.71
1748765994927784,1748765995022834,'л',л,95.05,87.05
1748765995095301,1748765995170599,'н',н,75.3,72.47
1748765995269367,1748765995333544,'и',и,64.18,98.77
1748765995423708,1748765995505991,'т',т,82.28,90.16
